molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2338333,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,4000.0
CHEMBL574646,O=C1/C(=C/c2ccccn2)CNC/C1=C\c1ccccn1,1100.0
CHEMBL379849,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,72000.0
CHEMBL2312185,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,5000.0
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,10000.0
CHEMBL368427,N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,
CHEMBL1761503,NC(=O)c1cc(-c2cccc(Cl)c2)cc2cc[nH]c12,794.33
CHEMBL519693,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,100.0
CHEMBL483166,Cc1cc2c(-c3ccc(S(=O)(=O)N(C)C4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1,39.81
CHEMBL483165,Cc1cc2c(-c3ccc(S(=O)(=O)NC4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1,19.95
CHEMBL482539,CNCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,32.36
CHEMBL482747,Cc1cc2c(-c3ccc(S(=O)(=O)NCCN)cc3)ccnc2[nH]1,19.95
CHEMBL520308,Cc1cc2c(-c3ccc(S(=O)(=O)N(C)CCO)cc3)ccnc2[nH]1,39.81
CHEMBL482538,c1ccc(-c2ccnc3[nH]ccc23)cc1,3162.28
CHEMBL194110,NC(=O)Nc1sc(C#CC2CC2)cc1C(N)=O,263.03
CHEMBL194941,NC(=O)Nc1sc(C#Cc2ccsc2)cc1C(N)=O,416.87
CHEMBL1831194,COc1cccc(-c2cc(NC(N)=O)c(C(N)=O)s2)c1,302.0
CHEMBL2375428,NC(=O)c1sc(-c2ccccc2)cc1NS(=O)(=O)c1ccc(F)cc1,1584.89
CHEMBL207028,NC(=O)c1sc(-c2ccccc2)cc1N,3235.94
CHEMBL2375429,NC(=O)Nc1cc(-c2cccc(Cl)c2)sc1C(N)=O,39.81
CHEMBL1831077,COc1ccc(-c2cc(NC(N)=O)c(C(N)=O)s2)cc1,50.12
CHEMBL2375430,NCCNS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)cc(C(N)=O)c2N)cc1,158.49
CHEMBL397668,COc1c(C(N)=O)cc(-c2ccccc2)cc1-c1ccncc1,15848.93
CHEMBL360337,CCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,15.14
CHEMBL185509,CCCCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,50.12
CHEMBL361548,CCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,19.95
CHEMBL183496,N#Cc1c(C(N)Cc2ccc(F)cc2)cc(-c2ccccc2O)nc1N,39.81
CHEMBL183703,N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CCC2)nc1N,3.981
CHEMBL182749,CCCCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,6.026
CHEMBL366530,CN(C)c1ccc(-c2cc(-c3ccccc3O)nc(N)c2C#N)cc1,19952.62
CHEMBL363706,COc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,33.88
CHEMBL181756,CCCCCCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,14.13
CHEMBL360077,N#Cc1c(C2CCCNC2)cc(-c2ccccc2O)nc1N,25.12
CHEMBL249481,CNc1nc2cc(-c3cccc(CCNC(N)=O)c3)sc2n2c(C)cnc12,18.2
CHEMBL230185,Cc1cnc2c(NCCN3CCCCC3)nc3cc4ccccc4cc3n12,45.71
CHEMBL2375541,Cc1cnc2c(NCCN3CCNCC3)nc3cc(-c4ccccc4)sc3n12,39.81
CHEMBL249887,CNc1nc2cc(-c3cccc(C[C@@H](N)C(N)=O)c3)sc2n2c(C)cnc12,26.92
CHEMBL399368,CNC(=O)C(N)Cc1cccc(-c2cc3nc(NC)c4ncc(C)n4c3s2)c1,36.31
CHEMBL398253,CNc1nc2cc(-c3cccc(CCNCC(N)=O)c3)sc2n2c(C)cnc12,12.88
CHEMBL249508,Cc1cnc2c(NCCN)nc3cc(-c4ccc(CO)cc4)sc3n12,22.91
CHEMBL437586,CNc1nc2cc(-c3cccc(CCN)c3)sc2n2c(C)cnc12,44.67
CHEMBL1831203,CNC1=Nc2cc(-c3ccccc3)sc2N2C(C)=CNC12,21.88
CHEMBL493745,CNc1nc2cc(-c3ccccc3)nn2c2c1ncn2C,33.88
CHEMBL549479,CNc1nc2[nH]c(-c3ccc(F)cc3)cc2c2c1ncn2C,42.66
CHEMBL493940,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,10.96
CHEMBL556806,CNc1nc2[nH]c(-c3ccccc3F)cc2c2c1ncn2C,43.65
CHEMBL398513,Cc1cnc2c(NCCN)nc3cc(-c4ccccn4)sc3n12,190.55
CHEMBL248899,COc1ccccc1-c1cc2nc(NCCN)c3ncc(C)n3c2s1,281.84
CHEMBL2375542,CNc1nc2sc(-c3ccc(N4CC=CCC4)cc3)nc2c2c1ncn2C,33.11
CHEMBL399688,CNc1nc2cc(-c3cccc(CCC(N)=O)c3)sc2n2c(C)cnc12,19.05
CHEMBL493974,CNc1nc2sc(-c3cccc(CNS(C)(=O)=O)c3)nc2c2c1ncn2C,5.012
CHEMBL562370,CNc1nc2[nH]c(-c3cccc(CNC(=O)CCC(N)=O)c3)cc2c2c1ncn2C,21.88
CHEMBL2375543,CNC(=O)c1ccc(-c2nc3c(nc(NC)c4ncn(C)c43)s2)cc1,15.14
CHEMBL454973,CNc1nc2sc(-c3cccc(CNC(C)=O)c3)nc2c2c1ncn2C,21.88
CHEMBL552183,CNc1nc2[nH]c(-c3cccc(CNC(C)=O)c3)cc2c2c1ncn2C,14.13
CHEMBL551773,CNc1nc2[nH]c(-c3cccc(OC)c3)cc2c2c1ncn2C,7.943
CHEMBL199837,CC(C)(N)CCc1ccc(-c2ccnc(Nc3ccc(C(=O)N4CCC(N5CCCC5)CC4)cc3)n2)s1,39.81
CHEMBL132416,N#Cc1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)n2)cc1,43.65
CHEMBL402628,CN1CCN(c2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)CC1,407.38
CHEMBL257769,COc1ccc(S(=O)(=O)Nc2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)cc1,8912.51
CHEMBL133823,CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)n2)cc1,42.66
CHEMBL200106,O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1,25.12
CHEMBL254556,O=C(Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)C1CCCN1,128.82
CHEMBL2375544,O=S(=O)(c1ccc(-c2ccnc(Nc3cc(F)cc(F)c3)n2)cc1)N1CCNCC1,117.49
CHEMBL404688,O=S(=O)(Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)c1cc(Cl)c(Cl)s1,8912.51
CHEMBL257402,O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCSCC1,251.19
CHEMBL483150,CCS(=O)(=O)N1CCC(COc2cc3cnccc3cc2-c2ccccc2)CC1,19952.62
CHEMBL520655,O=S(=O)(c1ccc(-c2ccnc3[nH]ccc23)cc1)N1CCCC1,251.19
CHEMBL2375545,CN(c1ccc(-c2ccnc3[nH]ccc23)cc1)S(C)(=O)=O,316.23
CHEMBL473080,NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,39.81
CHEMBL483557,Cc1cc2c(-c3ccc(S(=O)(=O)NCCO)cc3)ccnc2[nH]1,19.95
CHEMBL1964241,NC(=O)c1cc(-c2cncnc2)cc2cc[nH]c12,5011.87
CHEMBL519965,NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]c(CC(N)=O)cc23)cc1,19.95
CHEMBL482540,O=S(=O)(NC1CNC1)c1ccc(-c2ccnc3[nH]ccc23)cc1,39.81
CHEMBL520473,Cc1cc2c(-c3ccc(NS(=O)(=O)CCN)cc3)ccnc2[nH]1,15.85
CHEMBL482553,NS(=O)(=O)c1cccc(-c2ccnc3[nH]ccc23)c1,5011.87
CHEMBL483359,NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OC2CCNCC2)c1,1258.93
CHEMBL1761513,CC(C)S(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,19.95
CHEMBL1761514,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,25.12
CHEMBL1761512,CCCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,12.59
CHEMBL193966,NC(=O)Nc1sc(C#Cc2cccc(NC(=O)c3ccccn3)c2)cc1C(N)=O,100000.0
CHEMBL2375549,NC(=O)c1sc(-c2ccccc2)cc1NC(=O)NCc1ccccc1,100000.0
CHEMBL2375548,CNC(=O)c1sc(-c2ccccc2)cc1NC(N)=O,100000.0
CHEMBL2375547,NC(=O)Nc1ncc(-c2ccccc2)nc1C(N)=O,10000.0
CHEMBL1761516,CCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,7.943
CHEMBL404609,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,12.88
CHEMBL383723,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,50.12
CHEMBL1831214,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,25.12
CHEMBL207940,NC(=O)c1cc(-c2ccccc2)ccc1N,15848.93
CHEMBL2375546,CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(N3CCCCC3)cc2)c1N,15848.93
CHEMBL388033,CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)c1N,15848.93
CHEMBL230911,NC(=O)c1cc(-c2ccncc2)cc(-c2ccccc2)c1N,3981.07
CHEMBL230809,NC(=O)c1cc(-c2ccccc2)cc(-c2ccc(CS(N)(=O)=O)cc2)c1N,3981.07
CHEMBL361841,N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CCC2)nc1N,12.02
CHEMBL1187917,CC(=O)Nc1nc(-c2ccccc2O)cc(-c2cccc(NC(=O)CCN3CCCCC3)c2)c1C#N,15135.61
CHEMBL361233,N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCc2ccccc2)nc1N,9.12
CHEMBL181495,CC(C)COc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,5.012
CHEMBL181334,CCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,5.012
CHEMBL174140,N#Cc1c(-c2cccc(C(=O)NCCN3CCCCC3)c2)cc(-c2ccccc2O)nc1N,1819.7
CHEMBL360691,CCCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,25.12
CHEMBL2375673,C#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,8.511
CHEMBL181434,CC(C)COc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,15.14
CHEMBL352957,N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccccc2O)nc1N,19952.62
CHEMBL425346,N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CCCCC2)nc1N,26.3
CHEMBL182173,CCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,14.13
CHEMBL182407,N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,3.02
CHEMBL182358,N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2O)nc1N,15.14
CHEMBL249102,COc1cccc(-c2cc3nc(NCCN)c4ncc(C)n4c3s2)c1,43.65
CHEMBL249681,CNC(=O)CNCCc1cccc(-c2cc3nc(NC)c4ncc(C)n4c3s2)c1,51.29
CHEMBL428754,CNc1nc2cc(-c3cccc(CNCC(N)=O)c3)sc2n2c(C)cnc12,22.91
CHEMBL400078,CNc1nc2cc(-c3cccc(CNC(N)=O)c3)sc2n2c(C)cnc12,42.66
CHEMBL522171,CNc1nc2sc(NCc3ccccc3)nc2c2c1ncn2C,1513.56
CHEMBL230186,CNCCNc1nc2cc3ccccc3cc2c2c(C)cnn12,34.67
CHEMBL230184,Cc1cnc2c(NCCO)nc3cc4ccccc4cc3n12,18.2
CHEMBL249280,CNc1nc2cc(-c3cccc(CNS(N)(=O)=O)c3)sc2n2c(C)cnc12,3.02
CHEMBL2375675,Cc1cnc2c(NCCN)nc3cc(-c4ncc[nH]4)sc3n12,446.68
CHEMBL562720,CNc1nc2[nH]c(-c3cccc(CN)c3)cc2c2c1ncn2C,10.96
CHEMBL390201,CNc1nc2cc3ccccc3cc2c2c(C)cnn12,10.96
CHEMBL249515,Cc1cnc2c(NCCN)nc3cc(-c4cccc(CCO)c4)sc3n12,20.89
CHEMBL399689,CNc1nc2cc(-c3cccc(C[C@H](N)C(N)=O)c3)sc2n2c(C)cnc12,14.13
CHEMBL249482,CNc1nc2cc(-c3cccc(CCNS(N)(=O)=O)c3)sc2n2c(C)cnc12,7.079
CHEMBL249886,CNc1nc2cc(-c3cccc(CC(N)C(=O)O)c3)sc2n2c(C)cnc12,12.88
CHEMBL249279,CNc1nc2cc(-c3cccc(CNC(C)=O)c3)sc2n2c(C)cnc12,38.02
CHEMBL561447,CNc1nc2[nH]c(-c3cccc(CNC(=O)CO)c3)cc2c2c1ncn2C,25.12
CHEMBL231530,CNc1nc2cc3ccccc3cc2n2c(C)cnc12,18.2
CHEMBL2375674,CNc1nc2sc(-c3ccc(SC)cc3)nc2c2c1ncn2C,28.18
CHEMBL249103,COc1ccc(-c2cc3nc(NCCN)c4ncc(C)n4c3s2)cc1,95.5
CHEMBL249899,CNCCNc1nc2cc3ccccc3cc2n2c(C)cnc12,22.91
CHEMBL400077,CNc1nc2cc(-c3cccc(CN)c3)sc2n2c(C)cnc12,8.511
CHEMBL565076,CNc1nc2[nH]c(-c3ccccc3)cc2c2c1ncn2C,39.81
CHEMBL249901,Cc1cnc2c(NCCN)nc3cc(-c4ccccc4)sc3n12,21.88
CHEMBL249104,Cc1cnc2c(NCCN)nc3cc(-c4cccc(CO)c4)sc3n12,7.943
CHEMBL2375678,CNc1nc2cc(-c3nccs3)sc2c2c1ncn2C,229.09
CHEMBL249929,Cc1cnc2c(NCC(N)=O)nc3cc(-c4ccccc4)sc3n12,363.08
CHEMBL2375677,CNc1nc2sc(-c3ccc(C(=O)NCc4cccs4)cc3)nc2c2c1ncn2C,15.14
CHEMBL249902,Cc1cnc2c(NCCN)nc3cc(-c4ccoc4)sc3n12,28.84
CHEMBL522014,CNc1nc2sc(-c3cccc(CNC(=O)c4csnn4)c3)nc2c2c1ncn2C,15.85
CHEMBL538910,CNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C,26.3
CHEMBL250105,Cc1cnc2c(NCCN)nc3cc(-c4ccc[nH]4)sc3n12,2.512
CHEMBL494162,CNc1nc2sc(-c3cccc(CNC(=O)c4ccno4)c3)nc2c2c1ncn2C,25.12
CHEMBL1831202,CNC1=Nc2cc(-c3cccc(CCC(=O)O)c3)sc2N2C(C)=CNC12,9.12
CHEMBL523692,CC(=O)NCCNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C,33.11
CHEMBL1831200,CNC1=Nc2cc(-c3cccc(CC(N)=O)c3)sc2N2C(C)=CNC12,7.943
CHEMBL249480,CNc1nc2cc(-c3cccc(CCNC(C)=O)c3)sc2n2c(C)cnc12,20.89
CHEMBL2375676,CCNC(=O)c1ccc(-c2nc3c(nc(NC)c4ncn(C)c43)s2)cc1,15.14
CHEMBL560708,CNc1nc2[nH]c(-c3cccc(CNC(=O)c4csnn4)c3)cc2c2c1ncn2C,38.9
CHEMBL562971,CNc1nc2[nH]c(-c3cccc(CNC(=O)CCOC)c3)cc2c2c1ncn2C,12.02
CHEMBL1831209,CC1=CNC2C(N)=Nc3cc(-c4ccccc4)sc3N12,371.54
CHEMBL493161,CCNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C,38.9
CHEMBL549478,CNc1nc2[nH]c(-c3cccc(F)c3)cc2c2c1ncn2C,7.079
CHEMBL558491,CNc1nc2[nH]c(-c3cccc(C#N)c3)cc2c2c1ncn2C,7.079
CHEMBL521643,CNc1nc2sc(-c3ccccc3)nc2c2c1ncn2C,6.026
CHEMBL2375686,CN(CCN)C(=O)c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1,100000.0
CHEMBL200027,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,39.81
CHEMBL372736,COc1cc(Nc2nccc(-c3cc4ccccc4s3)n2)ccc1C(=O)N1CCC(N2CCCC2)CC1,50.12
CHEMBL133548,CS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)n2)cc1,30.9
CHEMBL131693,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)n2)cc1,10.96
CHEMBL130631,NC(=O)c1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)n2)cc1,47.86
CHEMBL371543,CC(C)(O)CCc1ccc(-c2ccnc(Nc3ccc(C(=O)N4CCC(N5CCCC5)CC4)cc3)n2)s1,50.12
CHEMBL133941,O=S(=O)(c1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cc1)N1CCNCC1,512.86
CHEMBL403615,O=C(Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)C1CCNCC1,398.11
CHEMBL2375685,CC(=O)c1cc2cc(Nc3nccc(-c4ccc(S(=O)(=O)N5CCNCC5)cc4)n3)ccc2o1,25.7
CHEMBL440404,c1ccc(Oc2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)cc1,6025.6
CHEMBL2375684,O=C1C=CC(c2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)C=C1,2511.89
CHEMBL2375683,NC(=O)C[C@H](Nc1ncc2c(n1)-c1ccccc1OC2)C(=O)O,
CHEMBL2375682,OC[C@@H](O)[C@@H](O)[C@H](O)c1nn(-c2ccccc2)c2nc3ccc(Cl)cc3nc12,
CHEMBL2375681,CC(C)NC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,
CHEMBL2375680,Cc1c(-c2ccc3c(c2)COC3)sc(N)c1C#N,2440.0
CHEMBL2375679,CCOC(=O)c1c(N)oc(=O)c2c1-c1ccccc1C2=O,
CHEMBL2375691,CCCCc1ccc(-n2cnc3c(=O)[nH]c(N)nc32)cc1,
CHEMBL2375690,Nc1nc(=O)c2ncn(-c3cccc(-c4ccccc4)c3)c2[nH]1,
CHEMBL2375689,CC[C@H](OC(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccco1,
CHEMBL1586108,COC(=O)c1ccc(NC(=O)COc2ccc(S(=O)(=O)NC(C)(C)C)cc2)cc1,
CHEMBL2375688,Cc1sc(N)c2c(=O)oc3c4ccccc4ccc3c12,9690.0
CHEMBL1428823,O=C(c1ccco1)c1coc2c1cc(O)c1ccccc12,
CHEMBL2375687,Cc1ccc(-c2cc3c(c(N)c2C#N)c(=O)oc2ccccc23)o1,
CHEMBL2381601,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,30000.0
CHEMBL2381116,COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,30000.0
CHEMBL2385543,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,24000.0
CHEMBL2436977,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,288.0
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,257.0
CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,10.0
CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,10.0
CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,10.0
CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,10.0
CHEMBL3099835,CC(C)n1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,40000.0
CHEMBL3099832,Cn1cc(C2=C(c3nn(CCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,40000.0
CHEMBL563560,Cn1cc(C2=C(c3nn(CCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,40000.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1410.0
CHEMBL3114304,COc1nc(-c2ccc(C(=O)O)cc2)cnc1-c1ccc(O)c(C23CC4CC(CC(C4)C2)C3)c1,7810.0
CHEMBL3114299,COCCOCOc1cc(C)c(-c2ncc(-c3ccc(C(=O)O)cc3)s2)cc1C12CC3CC(CC(C3)C1)C2,4430.0
CHEMBL3114298,COCCOCOc1ccc(-c2ncc(-c3ccc(C(=O)O)cc3)s2)cc1C12CC3CC(CC(C3)C1)C2,5160.0
CHEMBL3114297,Cc1cc(O)c(C23CC4CC(CC(C4)C2)C3)cc1-c1ncc(-c2ccc(C(=O)O)cc2)s1,4780.0
CHEMBL3114296,O=C(O)c1ccc(-c2cnc(-c3ccc(O)c(C45CC6CC(CC(C6)C4)C5)c3)s2)cc1,3370.0
CHEMBL563805,COCCOCOc1cc(C)c(-c2ccc3cc(C(=O)O)ccc3c2Cl)cc1C12CC3CC(CC(C3)C1)C2,7060.0
CHEMBL565088,Cc1cc(O)c(C23CC4CC(CC(C4)C2)C3)cc1-c1ccc2cc(C(=O)O)ccc2c1Cl,4750.0
CHEMBL462134,COCCOCOc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc1C12CC3CC(CC(C3)C1)C2,11830.0
CHEMBL3114503,CC(C)=CC(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C(=O)O,940.0
CHEMBL3114502,C/C=C(\C)C(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C(=O)O,1200.0
CHEMBL2413416,CC(C)=CC(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C(=O)O,4240.0
CHEMBL2413417,C/C=C(/C)C(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C(=O)O,2620.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0
CHEMBL3125890,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,3700.0
CHEMBL3263640,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,50000.0
CHEMBL3290613,O=C1C=CC(=O)N1Nc1ncnc2scc(-c3cccs3)c12,
CHEMBL3290634,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4ccc(OCCN5CCCCC5)cc4)c23)C1=O.Cl,
CHEMBL3290632,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccc(OCCN5CCOCC5)c4)c23)C1=O.Cl,
CHEMBL3290631,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccc(OCCN5CCCCC5)c4)c23)C1=O.Cl,
CHEMBL3290630,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4ccc(O)cc4)c23)C1=O,
CHEMBL3290629,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccc(O)c4)c23)C1=O,
CHEMBL3290624,COc1ccc(-c2nc(NN3C(=O)C=C(C)C3=O)c3c(-c4cccs4)csc3n2)cc1,
CHEMBL3290623,COc1cccc(-c2nc(NN3C(=O)C=C(C)C3=O)c3c(-c4cccs4)csc3n2)c1,
CHEMBL3290622,CC1=CC(=O)N(Nc2nc(-c3ccco3)nc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290621,CC1=CC(=O)N(Nc2nc(C3CC3)nc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290620,CC1=CC(=O)N(Nc2nc(-c3ccncc3)nc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290619,CC1=CC(=O)N(Nc2nc(-c3ccccc3)nc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290618,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290617,O=C1c2ccncc2C(=O)N1Nc1ncnc2scc(-c3cccs3)c12,
CHEMBL3290616,O=C1c2ccccc2C(=O)N1Nc1ncnc2scc(-c3cccs3)c12,
CHEMBL3290615,CC1=C(C)C(=O)N(Nc2ncnc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290614,CC1=CC(=O)N(Nc2ncnc3scc(-c4cccs4)c23)C1=O,
CHEMBL3290613,O=C1C=CC(=O)N1Nc1ncnc2scc(-c3cccs3)c12,
CHEMBL129857,COc1cccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c12,
CHEMBL3290634,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4ccc(OCCN5CCCCC5)cc4)c23)C1=O.Cl,
CHEMBL3290631,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccc(OCCN5CCCCC5)c4)c23)C1=O.Cl,
CHEMBL3290630,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4ccc(O)cc4)c23)C1=O,
CHEMBL3290629,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4cccc(O)c4)c23)C1=O,
CHEMBL3290628,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3scc(-c4ccccc4)c23)C1=O,
